Carpeta; Latitud;Longitud
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15084;-12.072189;-77.061941
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15084;-12.070393;-77.063852
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15084;-12.069229;-77.060384
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15084;-12.073345;-77.05783
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15084;-12.069333;-77.053816
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15084;-12.074496;-77.062106
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15084;-12.077263;-77.062692
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15084;-12.07536;-77.055617
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15084;-12.078022;-77.058591
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15084;-12.080154;-77.063718
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15084;-12.085144;-77.06472
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15086;-12.082863;-77.067746
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Pueblo Libre / COD 15086;-12.085881;-77.065256
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.88931;-77.065175
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.895598;-77.064786
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.935261;-77.09524
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.937646;-77.096066
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.934472;-77.091481
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.904495;-77.06754
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.90291;-77.067311
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.895715;-77.065057
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.898604;-77.063717
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.884037;-77.062111
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.888951;-77.067623
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.87789;-77.063208
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.881401;-77.064961
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.883327;-77.066805
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.876163;-77.065739
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.87547;-77.064303
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.870671;-77.064058
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.870495;-77.075773
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.873442;-77.070351
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.871083;-77.072891
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 3;-11.867882;-77.073668
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 2;-11.858756;-77.089729
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 2;-11.8546;-77.064958
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 2;-11.852722;-77.066361
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 2;-11.857889;-77.079022
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 2;-11.853569;-77.071134
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 2;-11.85783;-77.078787
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 2;-11.857871;-77.076661
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 2;-11.860483;-77.077331
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 1;-11.845234;-77.109838
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 1;-11.836572;-77.090236
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 1;-11.841533;-77.083426
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / PUENTE PIEDRA 1;-11.845083;-77.078282
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.848274;-77.106452
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.845717;-77.102921
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.849594;-77.102284
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.848418;-77.096543
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.852512;-77.101826
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.853957;-77.088892
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.857093;-77.090324
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.86071;-77.087375
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.864525;-77.083045
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.862964;-77.0894
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.865616;-77.078555
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.867799;-77.076276
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.86865;-77.076826
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15118;-11.866133;-77.080206
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.874359;-77.081423
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.875291;-77.089279
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.878186;-77.084069
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.875782;-77.077623
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.880763;-77.077028
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.87944;-77.073945
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.881952;-77.073477
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.88545;-77.071005
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.885712;-77.074669
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.888133;-77.072181
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.889895;-77.075328
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.892363;-77.075666
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.89896;-77.072224
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15117;-11.908655;-77.077557
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.931932;-77.093919
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.929308;-77.096721
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.937195;-77.099622
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.937322;-77.090292
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.93753;-77.086982
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.935191;-77.08366
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.931069;-77.082531
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.928948;-77.080417
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.917458;-77.091049
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.921469;-77.091429
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.91995;-77.084556
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.921582;-77.089898
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.927053;-77.083843
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.926714;-77.084375
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.924845;-77.084728
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.920617;-77.083221
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.919929;-77.077032
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / COD 15116;-11.917482;-77.07518
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Puente Piedra / vertical / SAUCES SHANGRILA;-11.911209;-77.073496
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 03;-12.005079;-77.034548
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 03;-12.011814;-77.027921
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 03;-12.019649;-77.027942
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 02;-12.036278;-77.022695
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 02;-12.036454;-77.025967
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 02;-12.028605;-77.026336
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 02;-12.02341;-77.030396
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 02;-12.021266;-77.02796
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 02;-12.027792;-77.034014
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 02;-12.023955;-77.037066
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 01;-12.030525;-77.032137
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 01;-12.027003;-77.039852
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 01;-12.03316;-77.041023
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 01;-12.033766;-77.043721
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 01;-12.040824;-77.032553
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 01;-12.03705;-77.035162
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 01;-12.038885;-77.041295
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / RIMAC 01;-12.038446;-77.043089
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.036375;-77.023637
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.041151;-77.024623
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.042446;-77.028355
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.04239;-77.03139
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.039878;-77.031175
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.037659;-77.027302
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.03416;-77.025585
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.031189;-77.029504
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.03329;-77.030675
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.03389;-77.033223
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.037493;-77.034793
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.034439;-77.034858
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15093;-12.034456;-77.037467
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.009323;-77.033994
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.009529;-77.03291
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.012288;-77.03141
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.016604;-77.031223
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.016523;-77.026157
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.017827;-77.026425
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.016211;-77.035375
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.019318;-77.033048
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.019537;-77.03571
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.020704;-77.031835
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.019714;-77.031344
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.022188;-77.028155
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / Rimac / COD 15096;-12.02565;-77.025613
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.092184;-77.000284
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.089043;-77.000718
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.093059;-76.999535
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.087436;-76.999686
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.09529;-76.996899
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.09864;-77.00105
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.09375;-76.993698
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.087461;-76.993494
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.089604;-76.990826
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.093775;-76.991277
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.090038;-76.984053
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.095341;-76.985447
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.096109;-76.9882
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.104615;-77.000966
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.106102;-76.99744
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.108137;-76.996464
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.109124;-76.994335
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.104329;-76.994104
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.095889;-76.995161
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.110833;-76.991972
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.109737;-76.981039
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.108088;-76.984697
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.106276;-76.982825
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15037;-12.11017;-76.980283
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15036;-12.089684;-77.0075
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15036;-12.094914;-77.004446
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15036;-12.102717;-77.009886
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15036;-12.110051;-77.009256
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15036;-12.101837;-77.011319
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15034;-12.084241;-77.003896
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15034;-12.087541;-77.010007
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15021;-12.083877;-76.993016
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15021;-12.083332;-76.986986
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15021;-12.084268;-76.987745
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15021;-12.084822;-76.997032
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15021;-12.086098;-76.995854
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15021;-12.086139;-76.998066
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Borja / COD 15021;-12.084942;-77.003672
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15076;-12.092357;-77.053171
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15076;-12.087856;-77.049346
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15076;-12.096539;-77.052872
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15076;-12.0946;-77.053162
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15076;-12.098674;-77.055906
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15076;-12.106907;-77.058232
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15076;-12.095238;-77.043773
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15076;-12.090944;-77.01038
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15073;-12.099989;-77.036566
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15073;-12.098929;-77.036514
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15073;-12.098996;-77.035614
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15073;-12.100184;-77.035812
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15073;-12.102056;-77.038231
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15073;-12.101065;-77.036144
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15073;-12.10598;-77.038959
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15073;-12.107243;-77.037128
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15047;-12.095054;-77.022365
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15047;-12.099051;-77.021826
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15047;-12.09774;-77.023426
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15046;-12.092777;-77.032186
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15046;-12.101402;-77.031457
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Isidro / COD 15046;-12.099469;-77.032283
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / SJM 01;-12.181364;-76.956207
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / SJM 01;-12.176394;-76.954722
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / SJM 01;-12.178215;-76.967645
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / SJM 01;-12.172952;-76.967124
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / SJM 01;-12.167843;-76.960247
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / SJM 02;-12.143944;-76.978752
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / SJM 02;-12.144897;-76.978805
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / SJM 02;-12.145686;-76.979539
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / SJM 02;-12.155717;-76.962182
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / SJM 02;-12.160194;-76.957506
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15058;-12.173657;-76.98087
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15058;-12.176972;-76.980642
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15058;-12.178343;-76.982291
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15058;-12.183324;-76.982046
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15058;-12.188036;-76.982108
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15058;-12.18757;-76.981736
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15058;-12.187952;-76.980264
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15058;-12.191563;-76.979103
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15058;-12.194165;-76.97823
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15801;-12.163862;-76.961711
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15801;-12.159839;-76.96402
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15801;-12.158015;-76.963741
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15801;-12.159215;-76.969581
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15801;-12.161051;-76.96903
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15801;-12.160576;-76.964635
COBERTURA ACTIVA WIN LIMA PROVINCIA 2023 / LIMA / San Juan de Miraflores / COD 15801;-12.158303;-76.972116
