ruc;razón_social;estado;condicion;latitud;longitud;tipo_empresa;locales;oportunidad;estado;oportunidad;
20522935884;GIPSY SERVICE SOCIEDAD ANONIMA CERRADA - GIPSER S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;530
20557284371;IMPORTACIONES INCAPLAST S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;531
20601911931;VASCOLIS E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;532
20548444170;INTERNATIONAL PAPER PERU S.R.L.;ACTIVO;HABIDO;-12.1217;-77.0292;MEDIANA EMPRESA;7; ; ;Decil 2;533
20601622115;CANADA  EPP  CALZADOS  PROFESIONALES  S.A.C.;ACTIVO;HABIDO;-12.0756;-77.0433;PEQUEÑA EMPRESA;7;Validado;Vigente;Decil 2;534
20550270995;CAMYEL DISTRIBUIDORES SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-11.9572;-77.0494;PEQUEÑA EMPRESA;7; ; ;Decil 2;535
20543787931;INVERSIONES JNR SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0781;-76.9167;;7; ; ;Decil 2;536
20602319751;PROFESIONALES TECNICOS DE LIMPIEZA S.A.C. - PROTECLIM S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;537
20601918073;SETOP TERRA SOCIEDAD ANONIMA CERRADA - SETOP TERRA S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;;7; ; ;Decil 2;538
20447670314;GRUPO MINERO FORTALEZA SOCIEDAD ANONIMA;ACTIVO;HABIDO;-12.1072;-76.9989;;7; ; ;Decil 2;539
20552011377;ASOCIACION DE DIFUSION CULTURAL UNIDA - ADCUNI;ACTIVO;HABIDO;-11.9914;-77.0708;;7; ; ;Decil 2;540
20549288317;XIMENY IMPORT EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;541
20563569752;NUTRI GOURMET E.I.R.L.;ACTIVO;HABIDO;-12.0917;-77.0672;;7; ; ;Decil 2;542
20484115177;'ARTEX-PERU' EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;7; ; ;Decil 2;543
20557599364;SR GROUP SOCIEDAD ANONIMA CERRADA -  SR GROUP S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;544
20489304687;CISMINIG DIAZ INGENIEROS S.C.R.L.;ACTIVO;HABIDO;-12.0589;-77.0461;;7; ; ;Decil 2;545
20602493408;J&J SERVICIOS GENERALES EN CONSTRUCCION CIVIL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;546
20550292379;HOLDING MINERO DEL PERU S.A.C.;ACTIVO;NO HABIDO;-12.0978;-77.0272;;7; ; ;Decil 2;547
20601268389;QUANTICO SERVICIOS INTEGRADOS S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;548
20600520033;NAVITAS LOGISTICS SOCIEDAD ANONIMA CERRADA - NAVITAS LOGISTICS S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;549
20556129356;ORGANIC FERTILIZERS S.A.C.-ORGAFERT S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;7; ; ;Decil 2;550
20549772715;PERUVIAN SOYBEAN COMPANY S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;551
20482646388;1956 S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;7;Validado;Vigente;Decil 2;552
20600791215;AVEBIOL S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;7; ; ;Decil 2;553
20568920521;TELECOMUNICACIONES DAYANA E.I.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;554
20555275634;BETA MEDIC S.A.C.;ACTIVO;HABIDO;-12.0781;-76.9167;;7; ; ;Decil 2;555
20265748466;TECNOCOM PERU S.A.C.;ACTIVO;HABIDO;-12.0756;-77.0433;;7; ; ;Decil 2;556
20571505488;GRUPO CONSTRUCTOR HAZ Y HNOS LA S.R.L.;ACTIVO;HABIDO;-12.0589;-77.0461;PEQUEÑA EMPRESA;7; ; ;Decil 2;557
20389245241;EXACTUM GAME S.A.C.;ACTIVO;NO HABIDO;-12.145;-77.005;;7; ; ;Decil 2;558
20601972981;SERVICIOS Y MANUFACTURAS TEXTILES JL SOCIEDAD ANONIMA CERRADA - SERMANTEX JL S.A.C.;SUSPENSION TEMPORAL;NO HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;559
20524819458;INVERSIONES JHOGDIEL E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;560
20521389495;QUIRO PERU E.I.R.L;ACTIVO;HABIDO;-12.0781;-76.9167;;7; ; ;Decil 2;561
20494690048;K&R LOGISTICA INTEGRAL S.A.C.;ACTIVO;HABIDO;-12.1186;-77.0217;PEQUEÑA EMPRESA;7; ; ;Decil 2;562
20520547020;INVERSIONES CAMP S.A.C.;ACTIVO;HABIDO;-12.1769;-77.0164;PEQUEÑA EMPRESA;7; ; ;Decil 2;563
20532545359;SOCIEDAD MINERA J & A SOCIEDAD ANONIMA CERRADA - SOMIJA S.A.C.;SUSPENSION TEMPORAL;HABIDO;-12.1186;-77.0217;;7; ; ;Decil 2;564
20566294088;INSTITUTO PRAXITEC;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;565
20563673142;UNINDUSTRIA E.I.R.L.;ACTIVO;HABIDO;-12.0297;-77.01;PEQUEÑA EMPRESA;7; ; ;Decil 2;566
20603017481;COMERCIAL TABLEROS LL & R S.A.C.;ACTIVO;HABIDO;-12.1625;-76.9436;PEQUEÑA EMPRESA;7; ; ;Decil 2;567
20556968374;GRUPO CAIXA S.A.C.;ACTIVO;HABIDO;-11.9358;-76.6972;;7; ; ;Decil 2;568
20568345755;MINERIA & CONSTRUCCION MORALITOS S.A.C.;ACTIVO;HABIDO;-12.1769;-77.0164;PEQUEÑA EMPRESA;7; ; ;Decil 2;569
20566127343;INVERSIONES YOLBE S.A.C.;ACTIVO;HABIDO;-12.0439;-76.9714;PEQUEÑA EMPRESA;7; ; ;Decil 2;570
20536688014;NWO SADON COMPANY E.I.R.L.;ACTIVO;HABIDO;-12.0264;-76.9214;;7; ; ;Decil 2;571
20600387414;CONSORCIO FARMACEUTICO ESTRELLAFARMA S.A.C.;ACTIVO;HABIDO;-11.8667;-77.0769;;7; ; ;Decil 2;572
20537394669;DISTRIBUIDORA DE CAFE ROLAND SOCIEDAD ANONIMA CERRADA - DISTRIBUIDORA DE CAFE ROLAND S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;573
20602781098;MULTINEGOCIOS ANDRE & MIA E.I.R.L.;ACTIVO;HABIDO;-12.0297;-77.01;;7; ; ;Decil 2;574
20600225805;CORPORACION ALIMENTARIA MAAZ S.A.C. - CORALIMA S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;PEQUEÑA EMPRESA;7; ; ;Decil 2;575
20525107591;INDUSTRIA CARROCERA DICAR S.A.C;ACTIVO;HABIDO;-11.8667;-77.0769;PEQUEÑA EMPRESA;7; ; ;Decil 2;576
20600222148;IMPORTACIONES SELECTOS S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;7;Validado;Vigente;Decil 2;577
20603076941;TRANSPORTES E INVERSIONES ESPINOZA S.A.C.;ACTIVO;HABIDO;-12.1769;-77.0164;PEQUEÑA EMPRESA;7; ; ;Decil 2;578
20548582998;METALTECH PERU SOCIEDAD ANONIMA CERRADA - METALTECH PERU S.A.C.;ACTIVO;HABIDO;-12.2747;-76.8703;PEQUEÑA EMPRESA;7; ; ;Decil 2;579
20602467725;OWITH S.A.C;ACTIVO;HABIDO;-12.1186;-77.0217;PEQUEÑA EMPRESA;7; ; ;Decil 2;580
20600011376;SAMATSU S.A.C.;ACTIVO;HABIDO;-12.1186;-77.0217;PEQUEÑA EMPRESA;7; ; ;Decil 2;581
20552150067;EXPRESO CRUZ AZUL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - EXPRESO CRUZ AZUL S.R.L.;ACTIVO;HABIDO;-12.0264;-76.9214;;7; ; ;Decil 2;582
20602845941;INVERSIONES KLMA E.I.R.L.;ACTIVO;HABIDO;-11.8903;-77.0269;PEQUEÑA EMPRESA;7; ; ;Decil 2;583
20518776241;ENIGMA ANDINO E.I.R.L-ENAN E.I.R.L;SUSPENSION TEMPORAL;HABIDO;-12.03;-77.0575;;7; ; ;Decil 2;584
20562883411;CORPORACION ALACHE S.A.C.;ACTIVO;HABIDO;-11.9914;-77.0708;;7; ; ;Decil 2;585
20551809201;SHOES CENTURE S.A.C.;SUSPENSION TEMPORAL;HABIDO;-11.9572;-77.0494;;7; ; ;Decil 2;586
20517430758;POSEIDON TRUCK TRACTOR COMPANY SOCIEDAD ANONIMA CERRADA;SUSPENSION TEMPORAL;HABIDO;-11.9358;-76.6972;;7; ; ;Decil 2;587
20550910480;COMERCIALIZADORA PSW S.A.;ACTIVO;HABIDO;-12.2747;-76.8703;MEDIANA EMPRESA;7; ; ;Decil 2;588
20553135126;INMOTICA S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;7; ; ;Decil 2;589
20456017496;DIAZ PRODUCE S.A.C.;ACTIVO;HABIDO;-11.8903;-77.0269;;7; ; ;Decil 2;590
20392865307;NEGOCIACION INDUSTRIAL ARCO IRIS S.A.C;ACTIVO;HABIDO;-12.2133;-76.9372;;7; ; ;Decil 2;591
20550367484;REPRESENTACIONES WIDI E.I.R.L.;ACTIVO;HABIDO;-12.03;-77.0575;;7; ; ;Decil 2;592
20492579964;CENTRO OFTALMOLOGICO COLOR´S LEN´S SOCIEDAD ANONIMA CERRADA - C.O. COLEN´S S.A.C.;ACTIVO;HABIDO;-12.1872;-76.8667;;7; ; ;Decil 2;593
20601358230;CREACIONES OPTICAS VISION S.A.C.;ACTIVO;HABIDO;-12.2133;-76.9372;;7; ; ;Decil 2;594
20602422918;TURISMO INTERNACIONAL EXPRESO CARMEN ALTO DE AYACUCHO S.A.C.;SUSPENSION TEMPORAL;HABIDO;-12.0264;-76.9214;;7; ; ;Decil 2;595
20602388388;EMPRESA DE TRANSPORTES Y TURISMO VIA PERU E.I.R.L.;SUSPENSION TEMPORAL;HABIDO;-11.8667;-77.0769;;7; ; ;Decil 2;596
20493109431;SULLEY CORPORATION S.A.C.;SUSPENSION TEMPORAL;NO HABIDO;-12.0297;-77.01;;7; ; ;Decil 2;597
20489583462;INVERSIONES EL BUEN SEMBRADOR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.1872;-76.8667;;7; ; ;Decil 2;598
20601788064;INVERSIONES ORPOL S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;;7; ; ;Decil 2;599
20549190937;3R CONTRATA PERÚ SOCIEDAD ANÓNIMA CERRADA DE BENEFICIO E INTERÉS COLECTIVO;ACTIVO;HABIDO;-12.0978;-77.0272;;7; ; ;Decil 2;600
20553492158;ANDIRA EQUIPMENT S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;7; ; ;Decil 2;601
20602913946;ARRIBA EL TELON PERU S.A.C.;ACTIVO;HABIDO;-12.0922;-77.0794;PEQUEÑA EMPRESA;7; ; ;Decil 2;602
20601598001;ARTISAN BREAD SOCIEDAD ANONIMA CERRADA - ARTISAN BREAD S.A.C.;ACTIVO;HABIDO;-12.0781;-76.9167;MEDIANA EMPRESA;7; ; ;Decil 2;603
20481791422;COREAN SRL;ACTIVO;HABIDO;-12.0781;-76.9167;PEQUEÑA EMPRESA;7; ; ;Decil 2;604
20557054619;COMPAÑIA 1416 S.A.C. - 1416 S.A.C.;ACTIVO;HABIDO;-12.0297;-77.01;PEQUEÑA EMPRESA;7; ; ;Decil 2;605
20600817150;FRUTICOLA WAYU S.A.;ACTIVO;HABIDO;-11.9914;-77.0708;PEQUEÑA EMPRESA;7; ; ;Decil 2;606
20445306518;BE Y J INGENIEROS E.I.R.L.;ACTIVO;HABIDO;-11.9572;-77.0494;PEQUEÑA EMPRESA;7; ; ;Decil 2;607
20601595711;CATS MINER S.A.C.;ACTIVO;HABIDO;-12.1636;-76.9636;PEQUEÑA EMPRESA;7; ; ;Decil 2;608
20554575651;BIG BEN CORPORATION E.I.R.L.;ACTIVO;HABIDO;-12.0483;-77.0006;;7; ; ;Decil 2;609
20601388261;SMART TEC INTERNACIONAL S.A.C.;SUSPENSION TEMPORAL;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;7; ; ;Decil 2;610
20600750667;TUENTI PLUS S.A.;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;7; ; ;Decil 2;611
20600573919;CONSORCIO DE ALIMENTOS Y CATERING MAC SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.145;-77.005;MEDIANA EMPRESA;7;Validado;Vigente;Decil 2;612
20601576733;STABILE E.I.R.L.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;7; ; ;Decil 2;613
20601713706;SUNSHINE PERU TECHNOLOGY SAC;ACTIVO;HABIDO;-12.0297;-77.01;PEQUEÑA EMPRESA;7;Validado;Baja;Decil 2;614
20536004255;TRANSPORTES Y SERVICIOS ANDIA TOURS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.03;-77.0575;;7; ; ;Decil 2;615
20601325617;TOP VETERINARIA S.A.C.;ACTIVO;HABIDO;-11.9914;-77.0708;PEQUEÑA EMPRESA;7; ; ;Decil 2;616
20454967241;CORPORACION YIN'S PERU INVERSIONES S.A.C.;ACTIVO;HABIDO;-12.0781;-76.9167;;7; ; ;Decil 2;617
20600304985;CONSORCIO DISTRIBUIDOR VETERINARIO S.A.C.-CODIVET S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;;7;Validado;Baja;Decil 2;618
20536080199;SIPPY SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;7; ; ;Decil 2;619
20520997734;VITA JUICE SOCIEDAD ANONIMA CERRADA - VITA JUICE S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;7; ; ;Decil 2;620
20522003850;OTOMEDIC PLUS S.A.C.;ACTIVO;HABIDO;-12.0922;-77.0794;;7; ; ;Decil 2;621
20524372534;CJ. CAR S.A.C.;ACTIVO;HABIDO;-12.0422;-77.0269;;7; ; ;Decil 2;622
20492697657;MANTENIMIENTO Y SERVICIOS VARIOS S.A.C. - MANSERVAR S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;;7; ; ;Decil 2;623
20601556988;ÑUSTA TOP E.I.R.L.;ACTIVO;HABIDO;-12.0297;-77.01;;7; ; ;Decil 2;624
20560137177;C & S GORDON E.I.R.L.;ACTIVO;HABIDO;-12.1186;-77.0217;PEQUEÑA EMPRESA;7; ; ;Decil 2;625
20522743462;PUNTO DE CAFE SAC;ACTIVO;HABIDO;-12.0756;-77.0433;;7; ; ;Decil 2;626
20603025327;SOLARIS PERU;ACTIVO;HABIDO;-12.0917;-77.0672;;7; ; ;Decil 2;627
20601397120;LOVE DECO STORES S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;MEDIANA EMPRESA;7;Validado;Vigente;Decil 2;628
20549603441;GRUPO PORTARE D & R S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;629
20602612911;EL AGUILA CARGO EXPRESS S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;630
20554901710;VERPEP SAC;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;631
20552297599;CLICK DENTAL E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;632
20523258037;CORPORACION ARRIBA PERU SOCIEDAD ANONIMA CERRADA - CORPORACION ARRIBA PERU S.A.C.;ACTIVO;HABIDO;-12.0439;-76.9714;PEQUEÑA EMPRESA;7; ; ;Decil 2;633
20602316042;LOS REMOS SOLUCIONES GASTRONOMICAS S.A.C.;ACTIVO;HABIDO;-12.1636;-76.9636;PEQUEÑA EMPRESA;7; ; ;Decil 2;634
20601564247;CREACIONES HUERTO EDEN S.A.C.;ACTIVO;HABIDO;-12.0781;-76.9167;PEQUEÑA EMPRESA;7; ; ;Decil 2;635
20602918701;AKIANE SOLUCIONES S.A.C.;ACTIVO;HABIDO;-12.0844;-77.0303;;7; ; ;Decil 2;636
20522044963;DISTRIBUIDORA GENERAL SERBECO SAC;ACTIVO;HABIDO;-12.0439;-76.9714;PEQUEÑA EMPRESA;7; ; ;Decil 2;637
20602821162;MDF FLUIDOS PERU S.A.;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;7; ; ;Decil 2;638
20492192296;EXO PERU E.I.R.L.;ACTIVO;HABIDO;-12.0422;-77.0269;PEQUEÑA EMPRESA;7; ; ;Decil 2;639
20533180532;IMPORT. EXPORT. YAMILEX E.I.R.L;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;640
20522308961;SERVICIOS MULTIPLES CARLIN SOCIEDAD ANONIMA CERRADA;ACTIVO;NO HABIDO;-12.145;-77.005;;7; ; ;Decil 2;641
20449430698;SOFTRONIC SUR S.R.L.;SUSPENSION TEMPORAL;NO HABIDO;-12.0844;-77.0303;;7; ; ;Decil 2;642
20118874146;ASOCIACION PROMOTORA CRISTIAN BARNARD;ACTIVO;NO HABIDO;-11.1081;-77.6103;;7; ; ;Decil 2;643
20600628616;TURISMO FANABRI ACOSTA EXPRESS E.I.R.L.;SUSPENSION TEMPORAL;NO HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;644
20571453828;KAMELOT SECURITY S.A.C.;SUSPENSION TEMPORAL;NO HABIDO;-11.1081;-77.6103;;7; ; ;Decil 2;645
20552011024;NEW OFFICE PERU SOCIEDAD ANONIMA;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;646
20600755871;HOPE SOLUTIONS E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7;Validado;Vigente;Decil 2;647
20408124400;CORPORACION MAZA SANDOVAL S.A.C.;ACTIVO;HABIDO;-11.4953;-77.2069;PEQUEÑA EMPRESA;7; ; ;Decil 2;648
20546028047;INVERSIONES Y FABRICACION REPRESENTACIONES Y SERVICIOS MIRAVAL S.A.C;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;649
20602447996;REPRESENTACIONES BABY LOCK S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;;7; ; ;Decil 2;650
20547375131;COLCHONES MIA E.I.R.L.;ACTIVO;HABIDO;-11.9572;-77.0494;PEQUEÑA EMPRESA;7; ; ;Decil 2;651
20536481771;CORPORACION RAULETTI SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-11.9914;-77.0708;PEQUEÑA EMPRESA;7;Validado;Vigente;Decil 2;652
20600937112;INVERSIONES SAM & ASOCIADOS SAC;ACTIVO;HABIDO;-12.0917;-77.0672;PEQUEÑA EMPRESA;7; ; ;Decil 2;653
20602471633;AGN SUPERFOODS E.I.R.L.;ACTIVO;HABIDO;-12.1186;-77.0217;PEQUEÑA EMPRESA;7; ; ;Decil 2;654
20485272560;ASOC TESTIM DE AUTORES CATOLICOS ESCOGID;ACTIVO;HABIDO;-12.0756;-77.0433;;7; ; ;Decil 2;655
20554472843;DERMA S.A.C.;ACTIVO;HABIDO;-12.0844;-77.0303;PEQUEÑA EMPRESA;7; ; ;Decil 2;656
20566134129;GREEN FARMING S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;;7; ; ;Decil 2;657
20502215711;INKA TERRA ASOCIACION;ACTIVO;HABIDO;-12.1217;-77.0292;;7; ; ;Decil 2;658
20606059818;OPTICAL GROUP S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;659
20392473212;CORPORACION MABERIC S.A.C.;ACTIVO;HABIDO;-12.0756;-77.0433;PEQUEÑA EMPRESA;7; ; ;Decil 2;660
20504055915;COLLINS ENTERPRISES SOCIEDAD ANONIMA CERRADA - COLLINS ENTERPRISES S.A.C;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;7; ; ;Decil 2;661
20510120389;T & Z S.A.C.;ACTIVO;HABIDO;-12.0756;-76.9936;MEDIANA EMPRESA;7; ; ;Decil 2;662
20380760356;PROYECTO SILESKI SOCIEDAD ANONIMA;ACTIVO;HABIDO;-12.0297;-77.01;;7; ; ;Decil 2;663
20508513381;CONSTRUCTORA JAMSA INGENIEROS CONTRATISTAS GENERALES S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;MEDIANA EMPRESA;7; ; ;Decil 2;664
20515179624;YAS COMUNICACION PERSONALIZADA S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;;7; ; ;Decil 2;665
20510565313;CENTRO AUDIOLOGICO EIRL;ACTIVO;HABIDO;-12.0978;-77.0272;MEDIANA EMPRESA;7;Validado;Vigente;Decil 2;666
20251775177;COPIER HOUSE S.A.;ACTIVO;HABIDO;-12.0978;-77.0272;;7; ; ;Decil 2;667
20402269074;INDUSTRIA DEL VESTIR S.A;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;7; ; ;Decil 2;668
10095975637;SUCESION INDIVISA SUMI HUAMAN LINO;ACTIVO;HABIDO;-12.0483;-77.0006;;7; ; ;Decil 2;669
20503617308;EXPRESO NORPERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - EXPRESO NORPERU S.R.L.;ACTIVO;HABIDO;-12.0756;-76.9936;PEQUEÑA EMPRESA;7; ; ;Decil 2;670
20250437235;COMERCIAL HOU S.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;671
20514801801;EXPORT & IMPORT CARMAR S.AC.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;672
20463447820;MAQUIPARTS IMPORT E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;673
20405051649;TELESUR E.I.R.L.;ACTIVO;HABIDO;-12.1072;-76.9989;;7; ; ;Decil 2;674
20122563023;NAVADEZA S.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;675
20516300923;EDITORIAL MIDELSA SOCIEDAD ANONIMA CERRADA;SUSPENSION TEMPORAL;HABIDO;-12.0922;-77.0794;;7; ; ;Decil 2;676
20383216096;ASOCIACION EDUCATIVA NICOLAS COPERNICO;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;677
20101523056;IMPORTADORA DISTRIBUIDORA MUNDIAL SAC;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;678
20503503639;PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;679
20461379738;EXPRESO INTERNACIONAL SARAVIA SOCIEDAD ANONIMA;SUSPENSION TEMPORAL;NO HABIDO;-12.0297;-77.01;;7; ; ;Decil 2;680
20264742995;F Y L CONTRATISTAS GENERALES S.A.;ACTIVO;HABIDO;-12.03;-77.0575;;7; ; ;Decil 2;681
20511633461;A & B INVERSIONES JAIRO S.R.L.;ACTIVO;HABIDO;-12.2133;-76.9372;PEQUEÑA EMPRESA;7; ; ;Decil 2;682
20113080745;ALIANZA VIRGEN DE ASUNCION SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - AVIDAS SRL;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;7; ; ;Decil 2;683
20486095971;EMPRESA DE SEGURIDAD ESPECIAL ALDISA SRL;ACTIVO;HABIDO;-12.0756;-76.9936;PEQUEÑA EMPRESA;7; ; ;Decil 2;684
20515470558;LAPELU S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;;7; ; ;Decil 2;685
20513783770;BODY FITNESS E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;686
20101600140;IMPORTADORA Y DISTRIBUIDORA LA FERIA S.R .L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;687
20122028225;CREACIONES CINDY S R LTDA;ACTIVO;HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;688
20102027010;AUSA ADUANAS S.A. EN LIQUIDACION;ACTIVO;NO HABIDO;-12.1217;-77.0292;;7; ; ;Decil 2;689
20262061893;AGROPECUARIA VILLANUEVA S.A.;SUSPENSION TEMPORAL;NO HABIDO;-12.0439;-76.9714;;7; ; ;Decil 2;690
20507016627;CADENA PERUANA DE BOTICAS HIBERPHARMA SOCIEDAD ANONIMA CERRADA - HIBERPHARMA S.A.C.;ACTIVO;HABIDO;-12.1625;-76.9436;;7;Validado;Vigente;Decil 2;691
20514902233;Q´TRANS S.A.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;692
20505344481;REPRESENTACIONES JOES E.I.R.L;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;693
20118117795;EDITORA Y LIBRERIA JURIDICA GRIJLEY EIRL;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;694
20505934874;YAMAR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;SUSPENSION TEMPORAL;HABIDO;-12.0917;-77.0672;;7; ; ;Decil 2;695
20510911751;RESURGIMIENTO PERUANO;ACTIVO;HABIDO;-12.1217;-77.0292;;7; ; ;Decil 2;696
20509589811;INSUMOS MINEROS FENIX S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;;7; ; ;Decil 2;697
20467992598;NCN;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;698
20414251561;PROGRAMA DE DESARROLLO DE SANIDAD AGROPE;ACTIVO;HABIDO;-12.0781;-76.9167;;7; ; ;Decil 2;699
20510138164;TRANSAMAZONICA CARGO EIRL;ACTIVO;HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;700
20290567816;INCASONIC SRLTDA;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;701
20431940460;CASA FISHING EIRL;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;702
20433630344;PECO STAR S.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;703
20101511805;COMERCIAL MEZA E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;704
